Front	Back	Tags
<b>El orden correcto de la clasificación taxonómica es:</b><br><br>A. Reino>Dominio>Filo>Clase>Familia>Orden>Género>Especie.<br>B. Dominio>Filo>Reino>Clase>Familia>Orden>Género>Especie.<br>C. Dominio>Reino>Filo>Clase>Orden>Familia>Género>Especie.<br>D. Clase>Filo>Orden>Dominio>Familia>Reino>Especie>Género.<br>	"<b style=""color:green;'>✅ C. Dominio>Reino>Filo>Clase>Orden>Familia>Género>Especie.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Una molécula de ADN doble cadena que tiene 100 nucleótidos en total. Si 20 de ellos son adeninas, entonces tiene:</b><br><br>A. 20 citosinas.<br>B. 30 citosinas.<br>C. 40 citosinas.<br>D. 60 citosinas.<br>	"<b style=""color:green;'>✅ B. 30 citosinas.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Un bacteriófago se diferencia de un retrovirus en que:</b><br><br>A. El bacteriófago posee una envoltura lipídica derivada de la célula hospedadora y el retrovirus es un virus desnudo.<br>B. El bacteriófago infecta bacterias y los retrovirus no lo hacen.<br>C. El bacteriófago puede replicarse de manera autónoma y el retrovirus, no.<br>D. El bacteriófago posee ARN mientras que el retrovirus, ADN.<br>	"<b style=""color:green;'>✅ B. El bacteriófago infecta bacterias y los retrovirus no lo hacen.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La ósmosis es:</b><br><br>A. Un transporte dependiente de la concentración de solutos a ambos lados de una membrana semipermeable.<br>B. Un subtipo de transporte en masa.<br>C. Un transporte dependiente de proteínas enzimáticas.<br>D. Un transporte directamente dependiente de ATP.<br>	"<b style=""color:green;'>✅ A. Un transporte dependiente de la concentración de solutos a ambos lados de una membrana semipermeable.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Una proteína fibrosa se distingue de una proteína globular porque:</b><br><br>A. La primera se localiza en el interior de la célula.<br>B. La primera es un componente estructural de la célula.<br>C. La primera tiene mayor solubilidad en medios acuosos.<br>D. La primera posee una estructura secundaria, mezcla de hélices alfa y láminas beta.<br>	"<b style=""color:green;'>✅ B. La primera es un componente estructural de la célula.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>En humanos, la vejiga, los riñones y los demás elementos que permiten la eliminación de orina conjuntamente corresponden al:</b><br><br>A. Nivel sistema de órganos.<br>B. Nivel celular.<br>C. Nivel tisular.<br>D. Nivel órganos.<br>	"<b style=""color:green;'>✅ A. Nivel sistema de órganos.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Sobre las características de los diferentes tipos de lípidos, se puede decir que:</b><br><br>A. Los fosfolípidos son moléculas anfipáticas.<br>B. Las ceramidas son insaponificables.<br>C. Los triglicéridos forman parte de la membrana plasmática.<br>D. El colesterol y sus derivados dan lugar a las hormonas hidrofílicas.<br>	"<b style=""color:green;'>✅ A. Los fosfolípidos son moléculas anfipáticas.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La estructura primaria de una proteína está dada por:</b><br><br>A. El establecimiento de modificaciones postraduccionales en una proteína.<br>B. La secuencia lineal de aminoácidos en la cadena polipeptídica.<br>C. La interacción de múltiples cadenas polipeptídicas para formar una estructura funcional.<br>D. La conformación tridimensional específica adoptada por una proteína.<br>	"<b style=""color:green;'>✅ B. La secuencia lineal de aminoácidos en la cadena polipeptídica.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>De los siguientes componentes de la célula eucariota, es parte del citoplasma pero no del citosol:</b><br><br>A. El núcleo.<br>B. La membrana plasmática.<br>C. Los proteosomas.<br>D. El aparato de Golgi.<br>	"<b style=""color:green;'>✅ D. El aparato de Golgi.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>En microscopía, el límite de resolución se refiere a:</b><br><br>A. La distancia mínima entre dos puntos que aún pueden distinguirse como separados.<br>B. Cuántas veces puede ampliarse el tamaño aparente de una muestra.<br>C. La intensidad de luz empleada para iluminar la muestra.<br>D. El grosor mínimo de una muestra que puede observarse sin tinción.<br>	"<b style=""color:green;'>✅ A. La distancia mínima entre dos puntos que aún pueden distinguirse como separados.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Los canales iónicos se caracterizan por:</b><br><br>A. Cambiar su estado de apertura en función del gradiente de concentración extracelular.<br>B. Requerir hidrólisis de ATP para permitir el flujo de iones.<br>C. Estar abiertos en condiciones fisiológicas sin necesidad de señales.<br>D. Presentar mecanismos de apertura y cierre que pueden activarse por voltaje.<br>	"<b style=""color:green;'>✅ D. Presentar mecanismos de apertura y cierre que pueden activarse por voltaje.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La fluidez de la membrana celular aumenta cuando ésta tiene:</b><br><br>A. Mayor proporción de ácidos grasos insaturados.<br>B. Mayor cantidad de colesterol.<br>C. Menor proporción de ácidos grasos cortos en los fosfolípidos.<br>D. Mayor proporción de esfingolípidos.<br>	"<b style=""color:green;'>✅ A. Mayor proporción de ácidos grasos insaturados.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>En relación a los filamentos de tubulina del citoplasma, se puede afirmar que:</b><br><br>A. Intervienen en el crecimiento del axón neuronal.<br>B. Utilizan miosina II para transportar organelas.<br>C. Se ensamblan gracias a un complejo proteico ubicado en el nucleosoma.<br>D. Adoptan la disposición 9 + 2 típica de los flagelos.<br>	"<b style=""color:green;'>✅ A. Intervienen en el crecimiento del axón neuronal.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La organela encargada de la glicosilación lipídica es:</b><br><br>A. El complejo de Golgi.<br>B. El REL.<br>C. El peroxisoma.<br>D. El endosoma temprano.<br>	"<b style=""color:green;'>✅ A. El complejo de Golgi.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>En células musculares, la desmina es un filamento intermedio que:</b><br><br>A. Vincula miofibrillas entre sí y con la membrana.<br>B. Forma el huso mitótico.<br>C. Transporta vesículas hacia la membrana.<br>D. Experimenta una polimerización y despolimerización rápida.<br>	"<b style=""color:green;'>✅ A. Vincula miofibrillas entre sí y con la membrana.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La activación de las enzimas lisosómicas se efectúa:</b><br><br>A. A un valor de pH de 6.<br>B. A un valor de pH de 7.<br>C. A un valor de pH de 8,6.<br>D. A un valor de pH de 5.<br>	"<b style=""color:green;'>✅ D. A un valor de pH de 5.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Los microfilamentos que forman parte del citoesqueleto celular:</b><br><br>A. Carecen de inestabilidad dinámica.<br>B. Poseen actina.<br>C. Se asocian con la queratina para la contracción muscular.<br>D. Son estructuras proteicas que forman haces de 20 nm de diámetro.<br>	"<b style=""color:green;'>✅ B. Poseen actina.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Se puede afirmar respecto del principal depósito de calcio de la célula que:</b><br><br>A. Corresponde a una organela encargada, además, de la síntesis de proteínas.<br>B. Es una organela que posee una doble membrana.<br>C. Se encuentra en el sistema de endomembranas.<br>D. Es, además, el sitio primario de producción de energía de la célula.<br>	"<b style=""color:green;'>✅ C. Se encuentra en el sistema de endomembranas.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Una mayor fluidez en la membrana plasmática se observa cuando:</b><br><br>A. Disminuye la proporción de colesterol en la bicapa.<br>B. Aumenta la proporción de esfingolípidos.<br>C. Se incorporan más ácidos grasos de cadena larga.<br>D. Disminuye la cantidad de ácidos grasos insaturados.<br>	"<b style=""color:green;'>✅ A. Disminuye la proporción de colesterol en la bicapa.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Con respecto a los canales iónicos, se puede afirmar que:</b><br><br>A. Se abren cuando se modifica el potencial de membrana.<br>B. Son insaturables.<br>C. Cambian su estado conformacional cuando se iguala la concentración de iones a ambos lados de la membrana.<br>D. Requieren del gasto de energía para permitir el flujo de iones.<br>	"<b style=""color:green;'>✅ A. Se abren cuando se modifica el potencial de membrana.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La ósmosis consiste en ser:</b><br><br>A. Un transporte mediado por proteínas con actividad enzimática.<br>B. Un subtipo de transporte mediado por vesículas.<br>C. Un transporte pasivo impulsado por diferencias en la concentración de solutos.<br>D. Un proceso activo que utiliza ATP como fuente de energía.<br>	"<b style=""color:green;'>✅ C. Un transporte pasivo impulsado por diferencias en la concentración de solutos.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La respuesta negativa de *Pseudomonas aeruginosa* a la tinción de Gram se debe a:</b><br><br>A. La presencia de una pared celular con escaso peptidoglicano y una membrana externa.<br>B. Las propiedades del protoplasma y la carencia de inclusiones lipídicas.<br>C. La presencia de cápsula.<br>D. La carencia de lipopolisacárido en la membrana.<br>	"<b style=""color:green;'>✅ A. La presencia de una pared celular con escaso peptidoglicano y una membrana externa.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>El principal depósito de calcio de la célula es una organela que:</b><br><br>A. Sintetiza activamente proteínas.<br>B. Recibe el nombre de retículo sarcoplasmático en células musculares.<br>C. Posee una doble membrana.<br>D. Contiene ADN propio.<br>	"<b style=""color:green;'>✅ B. Recibe el nombre de retículo sarcoplasmático en células musculares.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Un microscopio electrónico de transmisión (MET) tiene mayor resolución que el microscopio óptico porque:</b><br><br>A. Se basa en la interacción de la radiación visible con la muestra.<br>B. Emplea lentes de vidrio con gran poder de refracción.<br>C. Permite analizar células vivas en condiciones fisiológicas.<br>D. Utiliza un haz de electrones para obtener imágenes.<br>	"<b style=""color:green;'>✅ D. Utiliza un haz de electrones para obtener imágenes.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Una proteína globular se diferencia de una proteína fibrosa por su:</b><br><br>A. Localización en el interior de la célula.<br>B. Capacidad para ser un componente estructural.<br>C. Mayor solubilidad en medios acuosos.<br>D. Estructura secundaria de hélices alfa.<br>	"<b style=""color:green;'>✅ C. Mayor solubilidad en medios acuosos.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La actina G se asemeja a la alfa tubulina en que:</b><br><br>A. Son proteínas globulares con capacidad de polimerizar.<br>B. Forman trímeros que se nuclean para formar los microfilamentos.<br>C. Están integradas por una sucesión de secuencias de siete aminoácidos cada una.<br>D. Se combinan con otra subunidad proteica formando un heterodímero.<br>	"<b style=""color:green;'>✅ A. Son proteínas globulares con capacidad de polimerizar.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Afirmamos que los microfilamentos que forman parte del citoesqueleto celular:</b><br><br>A. Poseen actina.<br>B. Carecen de inestabilidad dinámica.<br>C. Son estructuras proteicas que forman haces de 20 nm de diámetro.<br>D. Se asocian con la queratina para la contracción muscular.<br>	"<b style=""color:green;'>✅ A. Poseen actina.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Una célula especializada en la contracción muscular presentará:</b><br><br>A. Abundantes mitocondrias y un retículo sarcoplasmático desarrollado.<br>B. Lisosomas y endosomas en mayor proporción.<br>C. La síntesis proteica aumentada.<br>D. Un aparato de Golgi desarrollado y abundantes lisosomas.<br>	"<b style=""color:green;'>✅ A. Abundantes mitocondrias y un retículo sarcoplasmático desarrollado.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>En la composición del sistema de endomembranas encontramos entre sus componentes:</b><br><br>A. La cara citosólica de la membrana plasmática.<br>B. Los endosomas.<br>C. Los cloroplastos.<br>D. Las mitocondrias.<br>	"<b style=""color:green;'>✅ B. Los endosomas.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Las enzimas lisosómicas son óptimas a un valor de pH de:</b><br><br>A. 7,2.<br>B. 10,5.<br>C. 5.<br>D. 6.<br>	"<b style=""color:green;'>✅ C. 5.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La glicosilación de los lípidos de las membranas se produce:</b><br><br>A. En el RER.<br>B. En los endosomas tardíos.<br>C. En el complejo de Golgi.<br>D. En los lisosomas.<br>	"<b style=""color:green;'>✅ C. En el complejo de Golgi.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Los enlaces O-glicosídicos se forman entre:</b><br><br>A. Dos lípidos.<br>B. Un ácido nucleico y un azúcar.<br>C. Dos aminoácidos, en alfa o beta.<br>D. Dos monosacáridos.<br>	"<b style=""color:green;'>✅ D. Dos monosacáridos.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>El riñón, la vejiga y los demás elementos que permiten la excreción de orina en un organismo pertenecen en conjunto al nivel:</b><br><br>A. Celular.<br>B. Tisular.<br>C. Órganos.<br>D. Sistema de órganos.<br>	"<b style=""color:green;'>✅ D. Sistema de órganos.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>La clasificación en orden jerárquico de un organismo, se produce desde:</b><br><br>A. El Orden>Reino>Dominio>Clase>Familia>Filo>Género>Especie.<br>B. El Dominio>Reino>Filo>Clase>Orden>Familia>Género>Especie.<br>C. El Filo>Reino>Dominio>Familia>Orden>Clase>Género>Especie.<br>D. El Reino>Familia>Filo>Dominio>Clase>Orden>Género>Especie.<br>	"<b style=""color:green;'>✅ B. El Dominio>Reino>Filo>Clase>Orden>Familia>Género>Especie.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>Las proteínas que componen la matriz extracelular son:</b><br><br>A. Fibronectina y laminina.<br>B. Glicosaminoglicanos.<br>C. Cerebrósidos y gangliósidos.<br>D. Quitina y tubulina.<br>	"<b style=""color:green;'>✅ A. Fibronectina y laminina.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
<b>En relación con la estructura terciaria de una proteína se puede afirmar que está determinada por:</b><br><br>A. La interacción de múltiples cadenas polipeptídicas para formar una estructura funcional.<br>B. La conformación tridimensional específica adoptada por una proteína.<br>C. La presencia de modificaciones postraduccionales en una proteína.<br>D. La secuencia lineal de aminoácidos en la cadena polipeptídica.<br>	"<b style=""color:green;'>✅ B. La conformación tridimensional específica adoptada por una proteína.</b><br><br><i>Apariciones: 1 veces (2025)</i>"	Fermepin2025 Unica
